transaction_id,customer_id,date,product_id,quantity,amount,channel
T0041890,C004367,2025-05-25,P000103,2,244.79,App
T0046166,C004817,2025-05-25,P000168,3,101.53,Online
T0018289,C001871,2025-05-25,P000134,3,108.23,Online
T0030303,C003146,2025-05-25,P000048,2,28.92,Online
T0003054,C000316,2025-05-25,P000152,1,155.17,Online
T0003894,C000399,2025-05-25,P000050,2,99.26,Store
T0024038,C002490,2025-05-25,P000049,1,197.3,Online
T0045489,C004750,2025-05-25,P000119,1,301.45,Store
T0000599,C000059,2025-05-25,P000143,3,88.13,App
T0029685,C003077,2025-05-25,P000121,1,41.99,App
T0026667,C002773,2025-05-25,P000160,1,102.2,Online
T0002771,C000286,2025-05-25,P000069,4,201.56,Store
T0036609,C003805,2025-05-25,P000096,1,66.3,Online
T0025541,C002651,2025-05-25,P000049,3,571.88,Online
T0006242,C000635,2025-05-25,P000150,1,182.15,App
T0010056,C001023,2025-05-25,P000056,2,105.31,Online
T0028041,C002913,2025-05-25,P000193,2,122.87,Online
T0016757,C001717,2025-05-25,P000044,2,683.52,Online
T0016119,C001655,2025-05-25,P000067,1,81.39,Store
T0035788,C003722,2025-05-25,P000157,2,36.58,App
T0020527,C002110,2025-05-25,P000127,3,112.05,Online
T0043716,C004557,2025-05-25,P000089,2,413.47,Online
T0007930,C000803,2025-05-25,P000186,4,127.89,Online
T0039843,C004160,2025-05-25,P000198,3,459.26,Online
T0013196,C001360,2025-05-25,P000009,1,23.29,Online
T0009718,C000984,2025-05-25,P000002,1,42.38,Online
T0018728,C001919,2025-05-25,P000068,1,57.18,Online
T0034444,C003581,2025-05-25,P000111,4,304.05,Store
T0021123,C002176,2025-05-25,P000190,1,147.4,Online
T0032560,C003370,2025-05-25,P000192,1,21.79,Store
T0043580,C004546,2025-05-25,P000160,2,223.39,Online
T0038510,C004025,2025-05-25,P000181,3,65.49,Online
T0035085,C003650,2025-05-25,P000196,2,232.22,Store
T0023168,C002396,2025-05-25,P000110,3,86.55,Online
T0046419,C004854,2025-05-25,P000152,1,176.33,Online
T0000948,C000097,2025-05-25,P000106,1,76.84,App
T0035185,C003659,2025-05-25,P000187,2,369.56,Store
T0012959,C001334,2025-05-25,P000097,4,317.75,Online
T0039622,C004135,2025-05-25,P000139,1,84.6,Online
T0001174,C000121,2025-05-25,P000113,2,31.52,Online
T0037382,C003907,2025-05-25,P000065,3,211.52,Store
T0014830,C001528,2025-05-25,P000163,1,18.14,Online
T0044477,C004638,2025-05-25,P000004,4,198.86,Online
T0008215,C000833,2025-05-25,P000009,4,91.03,Online
T0014961,C001535,2025-05-25,P000119,3,996.22,App
T0036223,C003765,2025-05-25,P000114,1,60.31,App
T0034472,C003584,2025-05-25,P000020,4,214.63,Store
T0032573,C003371,2025-05-25,P000001,1,315.01,Store
T0010126,C001034,2025-05-25,P000141,1,341.48,Store
T0025777,C002680,2025-05-25,P000005,1,65.34,Store
T0045580,C004759,2025-05-25,P000119,2,571.35,Store
T0021973,C002265,2025-05-25,P000153,3,377.89,App
T0000681,C000068,2025-05-25,P000002,2,90.65,Online
T0008203,C000832,2025-05-25,P000019,2,199.84,Online
T0040590,C004227,2025-05-25,P000124,1,53.78,Online
T0025741,C002676,2025-05-25,P000130,1,248.96,App
T0029913,C003104,2025-05-25,P000138,3,24.68,Store
T0009929,C001009,2025-05-25,P000043,2,89.42,App
T0042501,C004428,2025-05-25,P000187,5,828.82,Online
T0004717,C000476,2025-05-25,P000027,3,228.31,Store
T0039863,C004163,2025-05-25,P000087,2,113.64,Store
T0035629,C003705,2025-05-25,P000144,2,87.53,Online
T0014777,C001523,2025-05-25,P000013,1,43.03,App
T0035848,C003728,2025-05-25,P000005,3,228.74,Online
T0027844,C002901,2025-05-25,P000181,2,46.56,Online
T0026068,C002709,2025-05-25,P000117,1,54.8,Online
T0041832,C004359,2025-05-25,P000157,2,39.01,Online
T0043565,C004543,2025-05-25,P000186,3,81.82,Online
T0043770,C004559,2025-05-25,P000170,2,151.03,Store
T0018703,C001916,2025-05-25,P000170,1,72.48,Online
T0004452,C000448,2025-05-25,P000010,3,112.95,Store
T0014623,C001508,2025-05-25,P000173,4,626.39,Online
T0002651,C000272,2025-05-25,P000012,1,63.14,Store
T0015452,C001592,2025-05-25,P000200,2,97.54,Online
T0029406,C003043,2025-05-25,P000142,3,29.84,Online
T0029575,C003061,2025-05-25,P000087,2,106.17,App
T0011650,C001199,2025-05-25,P000025,2,488.19,Online
T0046687,C004881,2025-05-25,P000194,2,39.7,App
T0047629,C004986,2025-05-25,P000070,3,144.0,Store
T0007351,C000744,2025-05-26,P000169,2,517.01,Online
T0005096,C000515,2025-05-26,P000106,2,168.57,Online
T0018247,C001869,2025-05-26,P000026,1,52.66,Online
T0025087,C002598,2025-05-26,P000043,2,81.52,Online
T0028131,C002919,2025-05-26,P000120,3,121.68,Online
T0004940,C000499,2025-05-26,P000062,2,153.89,Store
T0010930,C001130,2025-05-26,P000174,3,181.9,Online
T0036011,C003745,2025-05-26,P000145,2,490.14,Online
T0012436,C001276,2025-05-26,P000097,2,167.85,Online
T0024159,C002503,2025-05-26,P000139,3,232.31,Store
T0040573,C004224,2025-05-26,P000135,3,67.79,Online
T0022367,C002313,2025-05-26,P000028,1,37.68,Online
T0000601,C000059,2025-05-26,P000088,4,478.27,Online
T0032543,C003368,2025-05-26,P000070,4,173.26,Online
T0004235,C000429,2025-05-26,P000034,3,363.35,Store
T0010409,C001072,2025-05-26,P000093,1,20.49,Store
T0022446,C002324,2025-05-26,P000112,3,563.27,Store
T0000031,C000003,2025-05-26,P000159,4,671.39,Online
T0042388,C004416,2025-05-26,P000185,2,233.84,Store
T0042389,C004416,2025-05-26,P000035,3,175.77,App
T0024349,C002521,2025-05-26,P000039,2,59.12,Online
T0015191,C001563,2025-05-26,P000193,2,128.11,Online
T0045369,C004734,2025-05-26,P000121,3,126.06,Online
T0027577,C002868,2025-05-26,P000044,1,328.63,Store
T0037680,C003941,2025-05-26,P000050,1,56.33,Store
T0004904,C000495,2025-05-26,P000176,1,107.81,Online
T0039582,C004129,2025-05-26,P000064,3,337.51,Online
T0009306,C000940,2025-05-26,P000170,1,70.96,Online
T0000453,C000050,2025-05-26,P000106,2,143.06,Online
T0035580,C003699,2025-05-26,P000139,2,158.68,Online
T0003849,C000394,2025-05-26,P000187,3,527.07,Online
T0024288,C002513,2025-05-26,P000104,1,19.69,Online
T0018319,C001875,2025-05-26,P000021,2,550.98,Online
T0029773,C003084,2025-05-26,P000097,2,148.66,Store
T0026374,C002740,2025-05-26,P000138,2,16.17,App
T0033666,C003491,2025-05-26,P000143,3,87.98,Online
T0046607,C004875,2025-05-26,P000124,2,105.84,Online
T0016619,C001705,2025-05-26,P000132,1,35.82,Online
T0030734,C003191,2025-05-26,P000140,1,70.35,Online
T0021744,C002236,2025-05-26,P000079,1,124.66,Online
T0033014,C003418,2025-05-26,P000138,5,48.44,Store
T0030766,C003194,2025-05-26,P000194,2,36.1,Online
T0030779,C003196,2025-05-26,P000097,2,163.61,Online
T0013161,C001357,2025-05-26,P000102,2,35.08,Online
T0042913,C004473,2025-05-26,P000189,2,113.82,Online
T0034065,C003536,2025-05-26,P000080,2,79.26,Store
T0015873,C001633,2025-05-26,P000150,3,580.79,Online
T0016471,C001692,2025-05-26,P000120,4,138.74,Online
T0030967,C003211,2025-05-26,P000075,1,20.8,Store
T0039552,C004125,2025-05-26,P000089,1,219.6,Online
T0023669,C002446,2025-05-26,P000190,1,153.01,Store
T0036446,C003788,2025-05-26,P000190,4,582.85,Store
T0028544,C002955,2025-05-26,P000074,4,259.16,Online
T0009594,C000971,2025-05-26,P000192,2,44.16,Store
T0000361,C000042,2025-05-26,P000132,2,60.05,Online
T0032127,C003323,2025-05-26,P000195,2,383.58,Online
T0000362,C000042,2025-05-26,P000024,3,859.48,Online
T0044282,C004616,2025-05-26,P000019,4,400.37,App
T0004271,C000433,2025-05-26,P000111,1,75.71,Online
T0020954,C002155,2025-05-26,P000186,2,55.15,Online
T0027596,C002875,2025-05-26,P000162,1,278.06,Store
T0022185,C002293,2025-05-26,P000014,3,417.22,Online
T0018860,C001930,2025-05-26,P000014,3,437.05,Online
T0023714,C002450,2025-05-26,P000174,1,69.28,App
T0038178,C003991,2025-05-26,P000066,3,854.75,Online
T0005873,C000594,2025-05-26,P000059,1,30.3,Online
T0013420,C001386,2025-05-26,P000012,1,61.88,Store
T0043360,C004518,2025-05-26,P000077,1,192.09,Online
T0027267,C002836,2025-05-26,P000130,4,918.67,App
T0031950,C003309,2025-05-26,P000023,3,42.16,Online
T0022030,C002272,2025-05-26,P000032,2,40.08,Store
T0018076,C001854,2025-05-26,P000184,5,1451.87,App
T0040167,C004187,2025-05-26,P000107,1,23.7,Online
T0042346,C004412,2025-05-26,P000139,1,77.67,Store
T0026756,C002782,2025-05-26,P000019,3,292.53,App
T0037350,C003902,2025-05-26,P000004,1,43.64,App
T0023769,C002457,2025-05-26,P000027,1,63.94,Online
T0045001,C004693,2025-05-26,P000040,1,52.66,Online
T0033240,C003440,2025-05-26,P000027,2,137.66,Online
T0027251,C002835,2025-05-26,P000154,4,141.11,App
T0018686,C001915,2025-05-26,P000137,3,875.25,Online
T0021191,C002181,2025-05-26,P000067,2,139.82,Store
T0043522,C004538,2025-05-26,P000063,1,322.23,Online
T0025344,C002628,2025-05-26,P000113,3,44.31,Store
T0027761,C002891,2025-05-26,P000091,1,106.34,Online
T0024795,C002564,2025-05-26,P000017,3,201.69,App
T0024075,C002493,2025-05-26,P000085,1,243.49,Store
T0026424,C002744,2025-05-26,P000134,2,64.55,Store
T0041814,C004358,2025-05-26,P000079,1,122.52,Online
T0000340,C000039,2025-05-26,P000189,1,47.4,Store
T0012417,C001275,2025-05-26,P000173,1,160.26,Online
T0003173,C000329,2025-05-26,P000114,1,62.31,Online
T0039470,C004119,2025-05-26,P000080,2,81.01,Online
T0009941,C001010,2025-05-26,P000005,3,213.88,Store
T0000711,C000071,2025-05-27,P000085,1,241.28,Online
T0002095,C000219,2025-05-27,P000088,2,251.21,Store
T0000481,C000051,2025-05-27,P000056,1,50.88,Online
T0032190,C003331,2025-05-27,P000082,3,555.09,Online
T0021186,C002180,2025-05-27,P000099,2,47.96,Online
T0008301,C000848,2025-05-27,P000182,3,670.46,Store
T0043769,C004559,2025-05-27,P000102,2,37.35,App
T0019226,C001965,2025-05-27,P000182,1,239.3,Online
T0046410,C004852,2025-05-27,P000089,1,214.65,Store
T0003316,C000340,2025-05-27,P000113,1,14.72,Online
T0036774,C003824,2025-05-27,P000109,2,683.86,Store
T0022104,C002281,2025-05-27,P000123,2,155.35,Online
T0047448,C004973,2025-05-27,P000046,1,283.35,Store
T0007013,C000707,2025-05-27,P000058,1,8.6,Store
T0020540,C002112,2025-05-27,P000064,1,106.71,Online
T0041152,C004282,2025-05-27,P000166,2,128.64,Online
T0010721,C001106,2025-05-27,P000141,2,728.65,Store
T0013070,C001346,2025-05-27,P000049,1,182.45,Online
T0033424,C003466,2025-05-27,P000005,1,77.09,Store
T0002874,C000297,2025-05-27,P000190,1,138.83,Store
T0026373,C002740,2025-05-27,P000077,3,532.76,Online
T0019233,C001966,2025-05-27,P000117,2,102.76,Store
T0043372,C004521,2025-05-27,P000104,3,53.49,Store
T0033087,C003423,2025-05-27,P000122,2,90.59,Store
T0006732,C000682,2025-05-27,P000163,2,35.49,Online
T0017493,C001791,2025-05-27,P000180,2,68.32,App
T0004871,C000491,2025-05-27,P000138,3,27.28,Store
T0004844,C000489,2025-05-27,P000081,2,30.99,Store
T0005718,C000576,2025-05-27,P000048,3,43.93,Online
T0044724,C004667,2025-05-27,P000085,2,532.86,Online
T0018750,C001921,2025-05-27,P000081,2,31.7,Online
T0035722,C003714,2025-05-27,P000003,1,112.83,App
T0015897,C001635,2025-05-27,P000154,2,74.85,Online
T0027731,C002889,2025-05-27,P000154,1,35.03,Store
T0041215,C004286,2025-05-27,P000172,1,60.95,App
T0044475,C004637,2025-05-27,P000042,2,159.56,Online
T0041077,C004276,2025-05-27,P000188,1,336.63,Online
T0035721,C003714,2025-05-27,P000129,2,122.68,Online
T0044197,C004604,2025-05-27,P000047,2,63.44,App
T0020637,C002122,2025-05-27,P000089,2,372.46,Online
T0011036,C001139,2025-05-27,P000140,1,75.71,Online
T0019142,C001955,2025-05-27,P000066,1,278.16,Store
T0033582,C003481,2025-05-27,P000093,1,19.34,Online
T0011376,C001170,2025-05-27,P000006,1,64.06,Store
T0031056,C003219,2025-05-27,P000152,1,164.76,Store
T0003120,C000324,2025-05-27,P000195,3,693.78,App
T0041069,C004274,2025-05-27,P000200,2,83.14,Store
T0017068,C001743,2025-05-27,P000084,2,78.05,Online
T0011219,C001155,2025-05-27,P000064,5,501.19,Online
T0031913,C003304,2025-05-27,P000060,1,43.39,Online
T0002314,C000238,2025-05-27,P000087,2,110.64,App
T0022580,C002336,2025-05-27,P000189,1,54.26,App
T0011217,C001155,2025-05-27,P000151,3,231.56,Online
T0036997,C003853,2025-05-27,P000066,3,883.83,Store
T0042247,C004401,2025-05-27,P000078,1,262.66,Online
T0046073,C004803,2025-05-27,P000113,1,15.06,Online
T0046535,C004868,2025-05-27,P000081,2,34.73,Online
T0023759,C002456,2025-05-27,P000132,2,60.45,Online
T0014364,C001482,2025-05-27,P000116,3,38.69,Online
T0047090,C004933,2025-05-27,P000185,3,324.24,Store
T0010977,C001135,2025-05-27,P000142,1,10.45,Online
T0011913,C001230,2025-05-27,P000016,2,500.55,App
T0013386,C001381,2025-05-27,P000158,1,16.77,Store
T0022744,C002351,2025-05-27,P000080,2,90.16,App
T0004750,C000480,2025-05-27,P000020,3,193.03,App
T0046165,C004817,2025-05-27,P000091,1,101.97,Online
T0000815,C000082,2025-05-27,P000021,1,256.71,Online
T0004749,C000480,2025-05-27,P000169,3,666.72,Online
T0028253,C002930,2025-05-27,P000194,2,39.89,Online
T0034341,C003567,2025-05-27,P000197,3,194.26,Online
T0010122,C001033,2025-05-27,P000067,1,70.45,Store
T0001867,C000196,2025-05-27,P000094,2,58.0,Online
T0034755,C003610,2025-05-27,P000013,1,46.04,Store
T0032697,C003384,2025-05-27,P000017,2,125.26,Online
T0017434,C001783,2025-05-27,P000116,3,39.38,App
T0011262,C001158,2025-05-27,P000005,2,146.25,Store
T0011104,C001144,2025-05-27,P000163,2,34.01,Store
T0001121,C000113,2025-05-27,P000076,2,82.52,Online
T0009611,C000972,2025-05-27,P000199,4,348.08,Online
T0018265,C001870,2025-05-27,P000030,3,47.37,Online
T0019566,C002000,2025-05-27,P000104,1,18.09,Online
T0021841,C002246,2025-05-27,P000020,3,178.14,Online
T0017487,C001790,2025-05-27,P000067,1,81.2,Store
T0025483,C002644,2025-05-27,P000104,3,64.65,Online
T0027991,C002911,2025-05-27,P000139,1,81.83,Online
T0044972,C004690,2025-05-27,P000018,2,85.26,App
T0022618,C002340,2025-05-27,P000123,3,222.81,Online
T0024542,C002538,2025-05-28,P000058,1,9.63,Online
T0011880,C001227,2025-05-28,P000072,1,230.05,Online
T0015110,C001553,2025-05-28,P000100,1,23.69,Online
T0021042,C002166,2025-05-28,P000049,3,564.24,Store
T0031256,C003239,2025-05-28,P000188,1,300.35,Online
T0018290,C001871,2025-05-28,P000083,1,220.78,Online
T0024690,C002551,2025-05-28,P000196,4,533.22,Online
T0004630,C000469,2025-05-28,P000200,3,148.08,App
T0015013,C001540,2025-05-28,P000026,1,44.31,Store
T0019477,C001987,2025-05-28,P000112,4,761.07,Online
T0016921,C001732,2025-05-28,P000015,5,584.54,Online
T0030733,C003191,2025-05-28,P000097,1,79.58,Store
T0025540,C002651,2025-05-28,P000120,2,72.08,Online
T0008773,C000888,2025-05-28,P000197,2,146.9,App
T0003832,C000392,2025-05-28,P000008,1,56.47,Online
T0016173,C001661,2025-05-28,P000143,2,54.1,App
T0007926,C000802,2025-05-28,P000149,3,151.31,App
T0027554,C002865,2025-05-28,P000173,1,156.33,Store
T0036942,C003844,2025-05-28,P000179,1,33.16,App
T0011116,C001145,2025-05-28,P000168,2,68.19,App
T0044679,C004662,2025-05-28,P000088,1,114.69,Online
T0032730,C003389,2025-05-28,P000154,2,72.31,Online
T0005637,C000569,2025-05-28,P000139,3,220.04,App
T0022179,C002292,2025-05-28,P000089,4,866.03,Online
T0011959,C001233,2025-05-28,P000079,2,263.24,Online
T0010125,C001034,2025-05-28,P000115,2,89.65,Online
T0032571,C003371,2025-05-28,P000108,1,15.15,Store
T0028678,C002969,2025-05-28,P000109,2,631.46,App
T0017587,C001798,2025-05-28,P000157,1,19.71,App
T0042251,C004402,2025-05-28,P000098,2,130.17,App
T0045187,C004714,2025-05-28,P000117,1,60.99,Online
T0045072,C004701,2025-05-28,P000061,2,325.1,Online
T0021765,C002237,2025-05-28,P000034,3,365.06,Online
T0042036,C004381,2025-05-28,P000040,3,157.06,Online
T0027762,C002891,2025-05-28,P000005,2,134.0,App
T0022806,C002356,2025-05-28,P000056,2,95.01,App
T0041289,C004297,2025-05-28,P000084,1,37.13,Store
T0045902,C004787,2025-05-28,P000122,2,101.07,Store
T0004746,C000479,2025-05-28,P000171,4,526.68,Online
T0030702,C003189,2025-05-28,P000140,1,68.4,Store
T0007334,C000742,2025-05-28,P000188,2,656.71,Online
T0028040,C002913,2025-05-28,P000034,2,227.13,Store
T0021010,C002163,2025-05-28,P000163,1,20.13,Store
T0018959,C001938,2025-05-28,P000157,1,19.73,App
T0014576,C001504,2025-05-28,P000110,2,55.29,Online
T0035545,C003696,2025-05-28,P000168,1,32.76,Online
T0028023,C002912,2025-05-28,P000045,5,882.25,Online
T0023741,C002454,2025-05-28,P000123,1,70.23,App
T0018210,C001867,2025-05-28,P000113,1,13.46,Online
T0045844,C004782,2025-05-28,P000063,4,1271.59,App
T0031266,C003240,2025-05-28,P000151,1,86.18,Store
T0014754,C001519,2025-05-28,P000051,2,280.02,Store
T0016805,C001722,2025-05-28,P000055,3,99.53,Online
T0038821,C004055,2025-05-28,P000066,3,843.24,Online
T0008942,C000908,2025-05-28,P000034,2,220.04,Store
T0030013,C003116,2025-05-28,P000118,3,148.13,App
T0038599,C004035,2025-05-28,P000074,3,184.18,Online
T0023502,C002432,2025-05-28,P000101,3,69.42,Online
T0045675,C004767,2025-05-28,P000199,4,355.04,Online
T0039774,C004153,2025-05-28,P000092,1,172.27,Online
T0035571,C003698,2025-05-28,P000031,1,51.37,Online
T0044081,C004592,2025-05-28,P000161,2,237.31,App
T0045903,C004787,2025-05-28,P000161,2,244.52,Online
T0018627,C001905,2025-05-28,P000147,3,946.97,Online
T0017811,C001822,2025-05-28,P000184,2,571.83,Store
T0000273,C000032,2025-05-28,P000190,2,265.64,App
T0000311,C000035,2025-05-28,P000085,1,278.53,App
T0016200,C001664,2025-05-28,P000002,3,130.08,Store
T0001023,C000105,2025-05-28,P000075,3,58.37,Store
T0033939,C003525,2025-05-28,P000007,3,55.66,App
T0016545,C001699,2025-05-28,P000023,3,44.1,Store
T0041492,C004320,2025-05-28,P000136,2,127.18,Store
T0028295,C002932,2025-05-28,P000006,2,123.25,Online
T0044420,C004631,2025-05-28,P000175,2,85.4,Online
T0003368,C000345,2025-05-28,P000032,2,46.27,Online
T0016835,C001726,2025-05-28,P000154,2,67.04,Store
T0016674,C001711,2025-05-28,P000036,1,116.79,App
T0029030,C003009,2025-05-28,P000162,1,275.03,Online
T0029835,C003091,2025-05-28,P000166,1,67.07,Store
T0029031,C003009,2025-05-28,P000093,1,18.78,Store
T0000669,C000067,2025-05-28,P000096,3,204.72,App
T0006094,C000614,2025-05-28,P000127,4,148.42,Online
T0039645,C004140,2025-05-28,P000039,2,51.37,Online
T0024086,C002495,2025-05-28,P000060,2,77.99,App
T0017069,C001743,2025-05-28,P000190,1,148.59,App
T0041731,C004352,2025-05-28,P000025,2,511.41,Online
T0028859,C002986,2025-05-28,P000003,3,346.49,App
T0047187,C004941,2025-05-28,P000095,1,250.01,Store
T0032467,C003357,2025-05-28,P000150,3,618.35,Online
T0040682,C004236,2025-05-28,P000047,3,89.67,Online
T0037088,C003872,2025-05-29,P000103,1,122.82,Online
T0010391,C001069,2025-05-29,P000077,3,625.36,Online
T0043566,C004543,2025-05-29,P000026,1,52.81,Online
T0029941,C003109,2025-05-29,P000001,2,616.03,Online
T0011654,C001200,2025-05-29,P000016,3,759.42,Online
T0045952,C004792,2025-05-29,P000170,2,146.65,App
T0046671,C004879,2025-05-29,P000181,4,92.33,Store
T0010311,C001056,2025-05-29,P000043,2,76.2,Online
T0030371,C003152,2025-05-29,P000081,1,15.66,App
T0010355,C001062,2025-05-29,P000017,1,56.63,Online
T0005578,C000562,2025-05-29,P000157,1,19.79,Online
T0016592,C001703,2025-05-29,P000196,1,116.41,Online
T0042253,C004402,2025-05-29,P000151,2,175.13,App
T0031492,C003262,2025-05-29,P000030,1,14.76,Online
T0006636,C000673,2025-05-29,P000010,1,42.18,Online
T0041528,C004323,2025-05-29,P000066,2,592.48,Online
T0046490,C004862,2025-05-29,P000182,4,868.19,Online
T0013723,C001415,2025-05-29,P000023,2,26.91,Online
T0024069,C002492,2025-05-29,P000118,1,50.25,Store
T0029189,C003027,2025-05-29,P000191,3,515.71,Store
T0023495,C002431,2025-05-29,P000115,2,88.86,App
T0037789,C003952,2025-05-29,P000098,1,62.21,Online
T0000600,C000059,2025-05-29,P000067,3,207.38,Online
T0002983,C000307,2025-05-29,P000182,1,216.3,Online
T0006688,C000680,2025-05-29,P000165,2,413.62,Store
T0041915,C004369,2025-05-29,P000042,3,241.5,Online
T0041916,C004369,2025-05-29,P000133,2,28.64,Online
T0022307,C002306,2025-05-29,P000081,2,34.66,Online
T0043353,C004517,2025-05-29,P000041,4,677.68,Store
T0003492,C000358,2025-05-29,P000108,3,39.31,Online
T0032354,C003349,2025-05-29,P000131,3,271.3,Online
T0029749,C003083,2025-05-29,P000180,1,36.45,Online
T0005014,C000508,2025-05-29,P000155,1,22.78,Store
T0011787,C001217,2025-05-29,P000024,2,492.38,Online
T0026852,C002790,2025-05-29,P000048,1,14.69,Online
T0016519,C001697,2025-05-29,P000022,3,33.21,Online
T0035126,C003654,2025-05-29,P000178,2,41.85,Online
T0028431,C002944,2025-05-29,P000123,1,70.88,Online
T0011958,C001233,2025-05-29,P000168,2,76.2,Online
T0047035,C004927,2025-05-29,P000046,2,548.13,Online
T0031045,C003218,2025-05-29,P000022,1,11.22,Online
T0025169,C002607,2025-05-29,P000124,1,62.1,Online
T0044175,C004602,2025-05-29,P000194,1,19.78,Online
T0037904,C003966,2025-05-29,P000111,1,83.12,Store
T0002107,C000220,2025-05-29,P000020,1,61.27,App
T0026503,C002752,2025-05-29,P000174,3,218.37,App
T0036445,C003788,2025-05-29,P000131,1,91.21,App
T0000248,C000027,2025-05-29,P000117,1,58.35,Store
T0021891,C002253,2025-05-29,P000005,4,287.99,Store
T0018884,C001931,2025-05-29,P000063,4,1248.78,Online
T0018906,C001933,2025-05-29,P000011,1,32.69,Online
T0015469,C001593,2025-05-29,P000096,1,72.77,App
T0044174,C004602,2025-05-29,P000036,2,235.09,App
T0003738,C000382,2025-05-29,P000195,1,202.55,Store
T0025118,C002601,2025-05-29,P000034,2,242.61,Online
T0012061,C001243,2025-05-29,P000040,3,164.26,Store
T0046415,C004853,2025-05-29,P000117,3,173.53,Online
T0020692,C002127,2025-05-29,P000111,2,157.0,Online
T0012541,C001286,2025-05-29,P000102,1,18.55,Store
T0014819,C001526,2025-05-29,P000020,1,53.98,Online
T0023176,C002398,2025-05-29,P000095,2,455.69,App
T0034558,C003591,2025-05-29,P000127,2,73.88,Store
T0045227,C004719,2025-05-29,P000099,3,83.53,Online
T0016391,C001683,2025-05-29,P000025,2,516.35,Online
T0043942,C004578,2025-05-29,P000043,1,38.04,App
T0028915,C002995,2025-05-29,P000064,1,100.03,Online
T0015193,C001563,2025-05-29,P000096,1,74.16,App
T0045266,C004721,2025-05-29,P000161,4,485.46,App
T0017017,C001738,2025-05-29,P000179,2,63.93,Store
T0003797,C000389,2025-05-29,P000018,3,134.08,Store
T0004845,C000489,2025-05-29,P000122,2,87.58,Online
T0016546,C001699,2025-05-29,P000026,3,143.82,Online
T0024229,C002507,2025-05-29,P000010,1,38.94,Online
T0030668,C003185,2025-05-29,P000079,4,509.81,App
T0031350,C003251,2025-05-29,P000140,4,298.59,Online
T0003464,C000356,2025-05-29,P000162,1,298.85,Online
T0035836,C003726,2025-05-30,P000101,3,63.53,App
T0035657,C003709,2025-05-30,P000001,1,308.94,App
T0024480,C002533,2025-05-30,P000172,2,118.78,App
T0035201,C003660,2025-05-30,P000182,1,213.24,Store
T0030246,C003140,2025-05-30,P000158,2,33.54,Online
T0027399,C002850,2025-05-30,P000049,1,191.1,Online
T0031428,C003257,2025-05-30,P000162,2,624.65,Store
T0021534,C002211,2025-05-30,P000080,1,44.82,Online
T0037363,C003904,2025-05-30,P000033,2,476.27,Online
T0037202,C003889,2025-05-30,P000031,1,44.8,Online
T0018473,C001893,2025-05-30,P000073,3,162.5,Online
T0031112,C003222,2025-05-30,P000119,1,272.86,Online
T0027266,C002836,2025-05-30,P000103,1,145.0,Online
T0028471,C002947,2025-05-30,P000045,2,327.76,App
T0003652,C000375,2025-05-30,P000079,1,122.43,Online
T0028499,C002951,2025-05-30,P000001,1,333.48,Online
T0035618,C003703,2025-05-30,P000065,1,71.97,Online
T0005150,C000519,2025-05-30,P000015,3,391.64,Store
T0047309,C004959,2025-05-30,P000153,3,383.36,Online
T0021742,C002235,2025-05-30,P000024,1,268.43,App
T0035515,C003694,2025-05-30,P000187,1,165.43,Store
T0024237,C002508,2025-05-30,P000117,2,106.51,Online
T0030287,C003144,2025-05-30,P000147,2,531.61,Online
T0017092,C001747,2025-05-30,P000156,1,95.95,Store
T0035876,C003731,2025-05-30,P000168,2,75.29,App
T0014349,C001479,2025-05-30,P000200,2,97.23,Online
T0042221,C004399,2025-05-30,P000040,1,53.45,Online
T0035443,C003688,2025-05-30,P000169,2,495.15,Store
T0035639,C003707,2025-05-30,P000043,3,112.2,Store
T0000817,C000082,2025-05-30,P000167,3,673.63,Store
T0021303,C002190,2025-05-30,P000179,1,31.36,Online
T0028579,C002958,2025-05-30,P000149,4,175.09,App
T0032824,C003400,2025-05-30,P000074,3,209.68,Store
T0038209,C003994,2025-05-30,P000170,1,80.7,Store
T0033604,C003485,2025-05-30,P000142,2,21.62,Online
T0016920,C001732,2025-05-30,P000029,2,40.19,Online
T0024010,C002487,2025-05-30,P000141,3,945.7,Online
T0043466,C004533,2025-05-30,P000148,2,291.84,Online
T0040125,C004184,2025-05-30,P000101,1,22.31,App
T0018351,C001879,2025-05-30,P000191,3,463.12,Online
T0043945,C004579,2025-05-30,P000055,3,107.25,Online
T0025811,C002684,2025-05-30,P000037,2,26.35,Online
T0039775,C004153,2025-05-30,P000150,1,177.9,Store
T0032910,C003410,2025-05-30,P000039,3,79.55,App
T0029574,C003061,2025-05-30,P000068,4,209.84,App
T0007150,C000721,2025-05-30,P000198,2,290.8,Store
T0005501,C000555,2025-05-30,P000171,2,240.09,Online
T0032446,C003356,2025-05-30,P000194,4,79.6,Store
T0039280,C004102,2025-05-30,P000028,3,121.52,Online
T0037681,C003941,2025-05-30,P000077,3,604.71,Online
T0004560,C000460,2025-05-30,P000170,2,156.5,Store
T0030780,C003196,2025-05-30,P000129,3,169.5,Online
T0006997,C000706,2025-05-30,P000136,3,183.23,Online
T0028057,C002914,2025-05-30,P000051,2,271.87,App
T0022298,C002305,2025-05-30,P000067,1,76.32,Store
T0032846,C003402,2025-05-30,P000136,2,119.56,App
T0010301,C001055,2025-05-30,P000050,1,54.41,Store
T0029716,C003079,2025-05-30,P000144,4,195.75,Online
