customer_id,signup_date,gender,age,region,plan,tenure_days,is_active,last_activity_date,churned
C004029,2023-12-27,Male,35,East,Basic,582,0,2025-01-06,1
C004030,2024-09-04,Male,35,South,Basic,330,1,2025-06-13,0
C004031,2024-09-19,Female,34,North,Standard,315,1,2025-07-04,0
C004032,2023-11-04,Male,38,East,Basic,635,0,2025-05-01,1
C004033,2023-02-16,Male,35,West,Basic,896,1,2025-06-09,0
C004034,2023-04-05,Male,46,North,Basic,848,1,2025-06-26,0
C004035,2024-10-14,Male,40,South,Standard,290,1,2025-07-01,0
C004036,2025-02-02,Female,38,South,Basic,179,0,2025-03-12,1
C004037,2023-01-03,Female,36,South,Standard,940,0,2025-04-04,1
C004038,2024-05-12,Male,27,West,Standard,445,1,2025-05-20,0
C004039,2024-09-29,Female,36,North,Standard,305,1,2025-07-15,0
C004040,2023-09-30,Male,30,North,Standard,670,1,2025-07-09,0
C004041,2024-02-04,Female,40,North,Standard,543,1,2025-07-27,0
C004042,2024-03-25,Female,34,South,Basic,493,1,2025-06-05,0
C004043,2024-05-12,Female,53,South,Basic,445,1,2025-07-26,0
C004044,2024-08-30,Male,24,West,Standard,335,1,2025-07-11,0
C004045,2023-01-05,Male,18,East,Premium,938,1,2025-07-08,0
C004046,2023-08-09,Male,39,North,Basic,722,1,2025-06-11,0
C004047,2024-01-24,Female,30,East,Standard,554,1,2025-07-03,0
C004048,2024-06-27,Male,38,East,Premium,399,1,2025-07-04,0
C004049,2023-02-01,Female,24,South,Premium,911,1,2025-06-26,0
C004050,2024-07-15,Unknown,56,North,Basic,381,1,2025-06-29,0
C004051,2025-02-27,Female,33,North,Standard,154,0,2025-04-15,1
C004052,2023-07-26,Female,29,North,Basic,736,0,2025-04-13,1
C004053,2025-03-09,Male,55,West,Standard,144,1,2025-07-19,0
C004054,2023-10-12,Male,45,South,Basic,658,1,2025-06-30,0
C004055,2025-02-07,Male,50,West,Standard,174,1,2025-07-27,0
C004056,2024-06-08,Female,35,West,Premium,418,0,2025-04-18,1
C004057,2024-09-16,Male,37,South,Premium,318,1,2025-07-10,0
C004058,2023-12-15,Female,31,West,Premium,594,0,2025-03-16,1
C004059,2024-01-01,Male,29,North,Basic,577,0,2025-04-10,1
C004060,2023-08-10,Male,40,North,Basic,721,0,2025-03-16,1
C004061,2023-02-08,Female,33,East,Standard,904,1,2025-07-01,0
C004062,2024-07-04,Male,59,South,Standard,392,1,2025-07-01,0
C004063,2024-10-31,Male,45,South,Basic,273,1,2025-05-19,0
C004064,2023-12-05,Female,55,East,Basic,604,1,2025-07-16,0
C004065,2024-07-07,Male,18,West,Premium,389,1,2025-06-22,0
C004066,2025-01-28,Male,55,South,Premium,184,1,2025-07-23,0
C004067,2023-04-17,Male,18,South,Basic,836,0,2025-01-16,1
C004068,2023-05-30,Female,24,East,Basic,793,1,2025-05-22,0
C004069,2024-09-23,Unknown,19,East,Standard,311,1,2025-07-26,0
C004070,2024-11-17,Female,39,North,Premium,256,1,2025-06-19,0
C004071,2023-03-05,Male,36,West,Standard,879,1,2025-06-30,0
C004072,2024-07-12,Male,44,East,Premium,384,1,2025-07-18,0
C004073,2025-01-25,Male,36,East,Standard,187,1,2025-07-26,0
C004074,2023-04-29,Unknown,49,West,Premium,824,0,2025-04-10,1
C004075,2023-03-14,Male,27,West,Standard,870,0,2024-09-14,1
C004076,2023-03-25,Male,49,North,Premium,859,1,2025-06-23,0
C004077,2023-12-01,Female,36,North,Premium,608,1,2025-07-26,0
C004078,2025-01-28,Unknown,60,East,Basic,184,1,2025-07-17,0
C004079,2023-08-09,Male,45,West,Basic,722,1,2025-06-21,0
C004080,2023-11-06,Male,33,East,Premium,633,1,2025-07-02,0
C004081,2023-01-25,Male,36,South,Basic,918,1,2025-05-19,0
C004082,2024-12-30,Male,26,East,Basic,213,0,2025-04-30,1
C004083,2025-01-13,Female,40,North,Premium,199,1,2025-07-21,0
C004084,2024-11-01,Female,33,West,Premium,272,1,2025-06-24,0
C004085,2023-07-10,Female,44,South,Basic,752,0,2025-01-17,1
C004086,2024-12-29,Male,23,West,Standard,214,1,2025-07-12,0
C004087,2023-10-04,Male,33,South,Standard,666,1,2025-07-18,0
C004088,2023-05-21,Male,25,West,Basic,802,1,2025-06-26,0
C004089,2023-07-06,Male,26,South,Premium,756,1,2025-07-16,0
C004090,2024-01-10,Female,43,East,Standard,568,1,2025-05-31,0
C004091,2024-04-21,Male,48,West,Premium,466,1,2025-07-19,0
C004092,2025-02-17,Male,18,East,Basic,164,0,2025-03-20,1
C004093,2023-01-29,Male,55,East,Basic,914,1,2025-05-05,0
C004094,2024-10-13,Male,51,North,Premium,291,1,2025-06-29,0
C004095,2024-09-14,Male,23,South,Basic,320,0,2024-12-20,1
C004096,2024-06-09,Female,45,West,Basic,417,0,2025-03-12,1
C004097,2023-02-28,Male,32,North,Premium,884,1,2025-07-11,0
C004098,2023-09-13,Female,36,West,Premium,687,1,2025-07-21,0
C004099,2024-09-03,Male,43,East,Standard,331,1,2025-05-04,0
C004100,2024-01-29,Male,41,North,Standard,549,1,2025-07-27,0
C004101,2025-01-10,Female,31,South,Basic,202,1,2025-06-07,0
C004102,2025-03-22,Male,31,South,Premium,131,1,2025-07-16,0
C004103,2023-10-29,Female,31,North,Premium,641,1,2025-05-19,0
C004104,2023-04-01,Male,48,West,Basic,852,1,2025-07-24,0
C004105,2023-10-29,Female,18,East,Basic,641,1,2025-07-19,0
C004106,2024-02-15,Female,35,South,Premium,532,1,2025-05-18,0
C004107,2024-02-12,Female,52,South,Basic,535,1,2025-06-15,0
C004108,2023-01-21,Female,44,East,Premium,922,1,2025-07-13,0
C004109,2023-04-08,Female,47,South,Premium,845,1,2025-07-16,0
C004110,2025-01-03,Male,35,North,Premium,209,1,2025-07-17,0
C004111,2023-11-29,Female,25,South,Standard,610,1,2025-06-17,0
C004112,2023-07-23,Female,37,West,Standard,739,1,2025-06-29,0
C004113,2023-04-26,Male,30,North,Basic,827,0,2025-04-23,1
C004114,2024-10-25,Male,59,South,Standard,279,0,2025-03-14,1
C004115,2024-09-18,Female,35,West,Basic,316,0,2024-11-20,1
C004116,2025-03-02,Female,43,North,Standard,151,1,2025-07-31,0
C004117,2023-12-01,Male,54,West,Basic,608,1,2025-07-16,0
C004118,2023-09-23,Female,26,South,Basic,677,1,2025-06-17,0
C004119,2024-02-22,Male,18,North,Basic,525,1,2025-07-02,0
C004120,2023-12-16,Male,41,North,Premium,593,1,2025-07-19,0
C004121,2024-08-20,Female,43,North,Basic,345,1,2025-07-22,0
C004122,2024-02-05,Male,32,North,Basic,542,1,2025-06-04,0
C004123,2024-07-03,Female,25,North,Basic,393,0,2025-04-24,1
C004124,2023-03-26,Male,40,South,Basic,858,1,2025-06-18,0
C004125,2023-03-23,Male,36,North,Premium,861,1,2025-07-22,0
C004126,2025-01-31,Male,40,East,Standard,181,1,2025-06-22,0
C004127,2024-07-06,Female,25,West,Basic,390,0,2025-02-14,1
C004128,2024-06-09,Male,40,West,Basic,417,1,2025-07-17,0
C004129,2024-02-25,Male,45,East,Premium,522,1,2025-06-13,0
C004130,2024-08-10,Male,21,West,Standard,355,1,2025-07-08,0
C004131,2025-03-16,Male,51,North,Basic,137,1,2025-07-05,0
C004132,2024-09-12,Male,39,North,Basic,322,0,2025-04-17,1
C004133,2024-08-02,Male,45,South,Basic,363,0,2024-11-11,1
C004134,2023-01-02,Female,24,West,Basic,941,1,2025-06-13,0
C004135,2025-01-03,Male,43,West,Premium,209,1,2025-05-25,0
C004136,2024-04-18,Female,20,East,Basic,469,0,2025-03-06,1
C004137,2025-03-03,Female,27,South,Premium,150,1,2025-07-31,0
C004138,2023-08-01,Male,39,East,Standard,730,0,2025-04-01,1
C004139,2023-11-26,Male,34,North,Basic,613,0,2025-04-08,1
C004140,2024-12-09,Female,37,South,Premium,234,1,2025-06-30,0
C004141,2023-03-17,Female,56,South,Basic,867,1,2025-06-14,0
C004142,2024-07-19,Male,37,North,Standard,377,1,2025-06-21,0
C004143,2024-11-07,Female,44,North,Premium,266,1,2025-07-17,0
C004144,2025-03-03,Male,36,East,Premium,150,1,2025-07-17,0
C004145,2024-02-23,Male,36,East,Basic,524,1,2025-07-15,0
C004146,2023-10-28,Male,27,South,Basic,642,0,2025-03-01,1
C004147,2023-11-13,Female,40,South,Standard,626,1,2025-07-11,0
C004148,2024-12-12,Female,62,West,Basic,231,1,2025-07-29,0
C004149,2024-01-18,Female,37,South,Standard,560,1,2025-07-05,0
C004150,2023-08-19,Male,34,North,Basic,712,0,2025-01-27,1
C004151,2023-08-15,Female,48,South,Standard,716,1,2025-07-10,0
C004152,2023-12-29,Male,47,East,Basic,580,1,2025-07-16,0
C004153,2024-03-15,Female,41,North,Premium,503,1,2025-07-30,0
C004154,2024-12-09,Male,33,South,Standard,234,0,2025-04-03,1
C004155,2024-06-16,Male,48,South,Basic,410,0,2025-03-24,1
C004156,2023-09-19,Male,38,South,Premium,681,1,2025-07-21,0
C004157,2024-10-08,Female,46,South,Basic,296,1,2025-06-08,0
C004158,2023-05-18,Male,28,East,Basic,805,0,2025-04-16,1
C004159,2023-12-16,Male,31,West,Basic,593,1,2025-05-18,0
C004160,2023-10-08,Male,37,West,Premium,662,1,2025-07-04,0
C004161,2024-10-30,Unknown,24,East,Basic,274,0,2025-02-24,1
C004162,2023-01-17,Female,33,South,Basic,926,1,2025-06-30,0
C004163,2025-02-01,Female,24,West,Premium,180,1,2025-07-18,0
C004164,2024-07-11,Male,21,West,Basic,385,0,2025-02-27,1
C004165,2023-06-07,Male,61,West,Premium,785,1,2025-07-20,0
C004166,2023-09-02,Female,30,North,Basic,698,1,2025-07-23,0
C004167,2023-04-11,Male,31,North,Premium,842,1,2025-07-10,0
C004168,2023-10-02,Male,37,West,Standard,668,0,2025-04-22,1
C004169,2024-01-21,Male,26,West,Premium,557,1,2025-07-05,0
C004170,2024-04-22,Female,31,East,Premium,465,1,2025-05-07,0
C004171,2024-10-26,Male,55,West,Premium,278,1,2025-06-13,0
C004172,2023-02-01,Female,40,West,Basic,911,1,2025-07-02,0
C004173,2024-11-26,Female,46,South,Premium,247,1,2025-07-28,0
C004174,2023-09-19,Male,52,South,Standard,681,0,2025-03-18,1
C004175,2024-06-24,Male,39,East,Basic,402,0,2025-04-06,1
C004176,2024-11-15,Unknown,34,South,Premium,258,1,2025-06-20,0
C004177,2023-12-09,Female,22,West,Standard,600,1,2025-07-26,0
C004178,2023-03-22,Female,33,South,Basic,862,0,2025-04-10,1
C004179,2024-03-18,Female,35,West,Basic,500,1,2025-06-13,0
C004180,2025-03-03,Male,28,West,Standard,150,1,2025-06-15,0
C004181,2023-08-10,Female,52,North,Standard,721,0,2025-02-22,1
C004182,2023-07-09,Male,48,North,Standard,753,1,2025-07-07,0
C004183,2023-09-12,Female,46,East,Basic,688,1,2025-06-01,0
C004184,2024-02-13,Female,35,North,Standard,534,1,2025-06-10,0
C004185,2024-01-21,Female,26,East,Premium,557,1,2025-07-04,0
C004186,2024-04-16,Female,50,North,Basic,471,0,2025-04-02,1
C004187,2024-09-24,Female,40,South,Standard,310,1,2025-05-26,0
C004188,2024-09-06,Male,44,North,Basic,328,1,2025-07-21,0
C004189,2023-11-27,Female,43,South,Basic,612,1,2025-06-14,0
C004190,2025-01-06,Male,40,North,Standard,206,1,2025-07-06,0
C004191,2023-04-16,Female,56,West,Basic,837,0,2025-03-02,1
C004192,2024-10-02,Male,30,South,Standard,302,1,2025-05-16,0
C004193,2023-08-15,Male,33,West,Standard,716,1,2025-07-29,0
C004194,2024-02-20,Female,53,West,Basic,527,1,2025-06-16,0
C004195,2023-04-25,Unknown,37,West,Basic,828,0,2025-04-26,1
C004196,2023-04-05,Male,35,South,Premium,848,1,2025-05-18,0
C004197,2024-04-22,Female,34,West,Basic,465,0,2025-04-27,1
C004198,2024-12-18,Female,43,North,Standard,225,1,2025-07-22,0
C004199,2023-03-23,Female,34,North,Premium,861,1,2025-07-27,0
C004200,2023-03-04,Male,33,West,Premium,880,1,2025-05-08,0
C004201,2023-03-12,Female,43,North,Standard,872,0,2025-05-01,1
C004202,2024-02-15,Female,37,West,Basic,532,1,2025-07-09,0
C004203,2024-05-09,Male,26,East,Basic,448,1,2025-05-16,0
C004204,2024-09-10,Female,37,South,Basic,324,0,2024-12-17,1
C004205,2023-02-13,Female,50,North,Standard,899,0,2025-03-15,1
C004206,2024-08-02,Female,44,East,Basic,363,1,2025-07-15,0
C004207,2023-01-12,Male,52,East,Premium,931,1,2025-06-26,0
C004208,2024-03-11,Male,29,East,Standard,507,1,2025-06-14,0
C004209,2024-10-07,Female,47,South,Basic,297,1,2025-06-03,0
C004210,2023-01-07,Male,30,North,Basic,936,0,2024-06-17,1
C004211,2023-01-08,Female,24,South,Standard,935,1,2025-06-09,0
C004212,2024-04-28,Male,28,South,Basic,459,1,2025-07-19,0
C004213,2024-07-28,Male,38,North,Standard,368,1,2025-06-14,0
C004214,2023-05-22,Male,47,North,Premium,801,1,2025-06-06,0
C004215,2024-12-02,Female,40,South,Premium,241,1,2025-07-28,0
C004216,2023-09-11,Male,35,East,Standard,689,0,2025-04-17,1
C004217,2023-03-01,Female,26,East,Premium,883,1,2025-06-18,0
C004218,2023-09-20,Female,44,North,Standard,680,0,2025-04-06,1
C004219,2023-07-20,Female,46,East,Standard,742,0,2025-02-17,1
C004220,2024-10-12,Female,39,East,Standard,292,1,2025-05-04,0
C004221,2024-09-08,Male,26,South,Basic,326,0,2025-03-04,1
C004222,2023-09-10,Male,45,South,Basic,690,1,2025-07-01,0
C004223,2024-06-06,Male,49,South,Standard,420,1,2025-07-03,0
C004224,2025-02-21,Female,52,North,Premium,160,1,2025-06-22,0
C004225,2023-08-04,Female,32,South,Standard,727,1,2025-05-07,0
C004226,2024-07-30,Male,41,South,Standard,366,0,2025-03-18,1
C004227,2024-12-10,Male,31,East,Standard,233,1,2025-05-25,0
C004228,2024-11-25,Female,27,West,Standard,248,1,2025-07-17,0
C004229,2024-11-21,Male,52,South,Basic,252,0,2025-03-29,1
C004230,2023-01-13,Female,42,East,Premium,930,1,2025-07-25,0
C004231,2023-04-29,Male,49,West,Standard,824,1,2025-07-12,0
C004232,2024-01-19,Unknown,24,North,Basic,559,1,2025-07-11,0
C004233,2024-12-31,Male,39,West,Standard,212,1,2025-05-22,0
C004234,2023-11-29,Male,42,North,Basic,610,1,2025-07-09,0
C004235,2023-05-08,Male,28,West,Standard,815,1,2025-07-29,0
C004236,2024-03-18,Male,51,North,Standard,500,1,2025-06-29,0
C004237,2023-05-02,Male,34,South,Standard,821,0,2025-04-01,1
C004238,2025-02-01,Male,41,East,Basic,180,1,2025-06-08,0
C004239,2024-05-07,Female,31,West,Basic,450,0,2024-12-19,1
C004240,2023-01-24,Male,25,North,Basic,919,1,2025-07-23,0
C004241,2023-07-04,Female,46,East,Standard,758,1,2025-05-23,0
C004242,2023-11-17,Male,40,East,Basic,622,0,2025-04-03,1
C004243,2024-12-20,Female,39,North,Basic,223,1,2025-06-09,0
C004244,2024-02-13,Female,34,South,Premium,534,1,2025-07-22,0
C004245,2023-08-16,Male,40,South,Basic,715,0,2025-03-24,1
C004246,2023-03-04,Male,49,South,Premium,880,1,2025-07-20,0
C004247,2023-12-22,Male,30,West,Premium,587,1,2025-06-21,0
C004248,2024-07-25,Male,42,West,Premium,371,1,2025-07-29,0
C004249,2024-11-16,Female,39,East,Premium,257,1,2025-07-01,0
C004250,2023-06-29,Female,35,West,Standard,763,0,2025-04-16,1
C004251,2023-06-19,Female,20,North,Standard,773,1,2025-07-03,0
C004252,2023-04-01,Female,36,North,Standard,852,1,2025-07-07,0
C004253,2025-01-16,Unknown,43,West,Basic,196,0,2025-01-27,1
C004254,2023-12-14,Female,40,West,Basic,595,1,2025-05-06,0
C004255,2024-10-27,Female,22,North,Basic,277,1,2025-06-04,0
C004256,2025-03-06,Female,49,South,Basic,147,1,2025-07-07,0
C004257,2023-11-13,Male,53,West,Standard,626,1,2025-06-12,0
C004258,2025-01-16,Male,35,North,Premium,196,1,2025-06-30,0
C004259,2023-11-02,Female,60,North,Premium,637,1,2025-07-05,0
C004260,2023-01-30,Male,28,East,Basic,913,1,2025-07-20,0
C004261,2024-11-21,Male,24,West,Basic,252,0,2025-02-24,1
C004262,2024-08-20,Male,26,West,Standard,345,1,2025-07-01,0
C004263,2025-01-06,Male,39,West,Basic,206,1,2025-07-27,0
C004264,2023-11-11,Female,19,South,Premium,628,1,2025-05-23,0
C004265,2023-10-10,Male,33,East,Standard,660,1,2025-07-26,0
C004266,2024-05-17,Female,66,North,Standard,440,1,2025-07-14,0
C004267,2023-09-15,Female,21,West,Basic,685,1,2025-07-08,0
C004268,2024-07-08,Male,31,South,Basic,388,0,2025-03-22,1
C004269,2023-04-03,Female,26,East,Basic,850,0,2024-09-07,1
C004270,2023-02-27,Female,34,West,Standard,885,1,2025-06-19,0
C004271,2023-02-14,Male,33,North,Premium,898,1,2025-07-23,0
C004272,2024-03-10,Male,30,West,Basic,508,0,2025-04-08,1
C004273,2023-10-15,Male,35,South,Basic,655,1,2025-07-20,0
C004274,2024-10-10,Female,43,South,Standard,294,1,2025-07-08,0
C004275,2025-03-01,Female,50,North,Basic,152,1,2025-07-19,0
C004276,2025-03-26,Male,34,West,Premium,127,1,2025-06-08,0
C004277,2023-04-16,Male,37,West,Basic,837,0,2024-11-23,1
C004278,2024-01-28,Male,41,North,Premium,550,1,2025-07-26,0
C004279,2024-02-04,Female,24,North,Premium,543,1,2025-05-19,0
C004280,2023-01-29,Male,35,West,Premium,914,1,2025-07-23,0
C004281,2023-04-06,Female,31,North,Basic,847,0,2025-02-11,1
C004282,2024-04-20,Male,46,East,Basic,467,1,2025-07-21,0
C004283,2024-05-07,Female,54,East,Premium,450,1,2025-07-26,0
C004284,2023-04-28,Female,29,West,Premium,825,1,2025-07-27,0
C004285,2024-11-16,Female,49,East,Standard,257,0,2025-04-13,1
C004286,2024-02-04,Male,22,South,Basic,543,1,2025-07-15,0
C004287,2023-06-08,Female,39,West,Basic,784,1,2025-06-15,0
C004288,2024-06-25,Male,39,North,Premium,401,1,2025-06-30,0
C004289,2023-05-11,Male,22,North,Basic,812,0,2025-04-17,1
C004290,2024-07-25,Female,28,North,Basic,371,0,2025-04-26,1
C004291,2024-03-10,Female,27,West,Basic,508,0,2024-04-30,1
C004292,2024-10-27,Female,23,East,Standard,277,1,2025-07-20,0
C004293,2025-02-02,Male,18,North,Basic,179,1,2025-06-23,0
C004294,2025-02-15,Female,34,East,Standard,166,1,2025-07-05,0
C004295,2024-01-22,Female,36,South,Basic,556,1,2025-07-22,0
C004296,2025-03-01,Female,36,West,Basic,152,0,2025-04-19,1
C004297,2024-11-27,Female,44,North,Standard,246,1,2025-05-28,0
C004298,2024-09-16,Female,18,East,Basic,318,0,2025-03-30,1
C004299,2023-05-08,Male,33,East,Basic,815,0,2025-01-26,1
C004300,2024-05-21,Female,62,North,Standard,436,1,2025-06-23,0
C004301,2024-12-01,Female,45,West,Basic,242,0,2025-02-11,1
C004302,2024-10-19,Unknown,45,North,Basic,285,0,2025-02-04,1
C004303,2024-08-08,Male,26,East,Premium,357,1,2025-07-15,0
C004304,2023-05-03,Male,35,West,Premium,820,1,2025-07-08,0
C004305,2023-05-27,Male,18,East,Basic,796,1,2025-05-24,0
C004306,2024-12-15,Female,42,North,Basic,228,1,2025-06-04,0
C004307,2023-12-21,Female,51,West,Basic,588,1,2025-07-14,0
C004308,2024-10-17,Male,22,North,Premium,287,1,2025-06-20,0
C004309,2024-08-21,Female,25,East,Standard,344,1,2025-06-09,0
C004310,2024-08-05,Female,36,West,Basic,360,0,2025-04-04,1
C004311,2024-08-28,Female,38,West,Premium,337,1,2025-06-09,0
C004312,2023-05-26,Male,31,East,Standard,797,1,2025-06-26,0
C004313,2023-07-04,Female,28,North,Basic,758,1,2025-07-18,0
C004314,2024-01-19,Male,28,West,Basic,559,1,2025-05-14,0
C004315,2023-06-19,Female,36,North,Basic,773,1,2025-05-17,0
C004316,2023-04-13,Male,42,North,Premium,840,1,2025-07-10,0
C004317,2025-01-16,Male,36,West,Standard,196,1,2025-05-13,0
C004318,2023-08-14,Female,35,East,Basic,717,1,2025-07-02,0
C004319,2024-10-23,Male,19,North,Standard,281,0,2025-04-28,1
C004320,2024-01-31,Male,45,East,Standard,547,1,2025-06-17,0
C004321,2023-06-30,Female,36,North,Basic,762,0,2025-01-15,1
C004322,2023-07-06,Female,32,North,Basic,756,1,2025-07-22,0
C004323,2024-10-29,Female,39,North,Standard,275,1,2025-07-08,0
C004324,2024-07-16,Male,28,West,Basic,380,1,2025-07-24,0
C004325,2023-12-03,Male,32,East,Basic,606,1,2025-07-24,0
C004326,2024-04-27,Male,38,East,Basic,460,0,2025-04-19,1
C004327,2023-06-16,Male,30,North,Basic,776,0,2025-04-22,1
C004328,2025-01-25,Female,20,East,Standard,187,1,2025-06-30,0
C004329,2023-09-04,Male,18,South,Basic,696,1,2025-06-27,0
C004330,2023-12-20,Male,41,South,Standard,589,1,2025-07-26,0
C004331,2025-02-24,Male,36,West,Basic,157,1,2025-07-09,0
C004332,2024-08-13,Male,36,South,Standard,352,1,2025-05-12,0
C004333,2023-04-28,Female,25,East,Basic,825,0,2025-04-25,1
C004334,2023-03-29,Female,36,West,Standard,855,0,2024-09-19,1
C004335,2023-12-28,Male,32,South,Standard,581,1,2025-06-04,0
C004336,2024-03-01,Male,30,East,Standard,517,1,2025-06-18,0
C004337,2024-10-24,Male,36,East,Standard,280,1,2025-07-25,0
C004338,2024-06-26,Female,39,North,Basic,400,1,2025-06-07,0
C004339,2025-03-12,Female,54,East,Premium,141,1,2025-07-26,0
C004340,2023-02-13,Male,42,East,Premium,899,1,2025-07-16,0
C004341,2024-03-02,Female,45,North,Standard,516,0,2025-03-04,1
C004342,2025-03-04,Female,48,North,Premium,149,1,2025-06-26,0
C004343,2024-08-12,Female,29,West,Basic,353,1,2025-05-08,0
C004344,2024-08-24,Female,33,East,Basic,341,1,2025-05-05,0
C004345,2024-04-01,Male,27,North,Standard,486,1,2025-07-05,0
C004346,2024-05-26,Male,30,South,Premium,431,1,2025-05-23,0
C004347,2025-03-16,Male,32,East,Basic,137,1,2025-06-28,0
C004348,2023-07-03,Female,29,North,Standard,759,1,2025-07-27,0
C004349,2024-11-02,Unknown,39,North,Premium,271,1,2025-07-27,0
C004350,2025-01-12,Male,41,West,Premium,200,1,2025-06-27,0
C004351,2024-02-09,Male,23,East,Basic,538,1,2025-07-26,0
C004352,2024-09-13,Male,33,South,Basic,321,1,2025-05-28,0
C004353,2023-11-25,Male,33,North,Basic,614,1,2025-05-16,0
C004354,2024-03-23,Male,22,South,Standard,495,1,2025-07-18,0
C004355,2024-04-12,Female,29,North,Premium,475,1,2025-06-20,0
C004356,2023-05-13,Male,45,South,Standard,810,1,2025-07-14,0
C004357,2023-06-27,Male,45,North,Premium,765,0,2025-04-08,1
C004358,2023-08-13,Female,20,North,Standard,718,1,2025-05-26,0
C004359,2024-02-15,Male,41,South,Standard,532,1,2025-05-25,0
C004360,2024-09-27,Male,22,West,Basic,307,1,2025-05-09,0
C004361,2023-01-29,Male,32,North,Basic,914,1,2025-05-16,0
C004362,2024-07-20,Female,36,South,Basic,376,1,2025-06-10,0
C004363,2024-09-11,Female,44,South,Basic,323,0,2025-01-08,1
C004364,2024-10-30,Male,35,South,Basic,274,0,2025-02-03,1
C004365,2023-01-22,Female,26,West,Basic,921,0,2025-02-28,1
C004366,2024-03-26,Male,25,South,Basic,492,1,2025-07-04,0
C004367,2023-11-21,Female,38,West,Standard,618,1,2025-05-25,0
C004368,2024-01-24,Female,30,North,Basic,554,1,2025-07-01,0
C004369,2023-03-01,Female,32,West,Standard,883,1,2025-07-14,0
C004370,2025-01-23,Male,46,North,Standard,189,0,2025-04-04,1
C004371,2024-06-13,Unknown,41,North,Standard,413,1,2025-06-05,0
C004372,2024-08-29,Unknown,52,North,Standard,336,1,2025-06-30,0
C004373,2024-09-03,Female,26,North,Standard,331,1,2025-07-12,0
C004374,2023-05-16,Female,29,South,Premium,807,1,2025-06-25,0
C004375,2023-03-07,Male,38,South,Basic,877,1,2025-07-26,0
C004376,2023-04-04,Male,55,East,Basic,849,1,2025-07-13,0
C004377,2023-12-21,Male,29,North,Basic,588,0,2024-12-19,1
C004378,2023-12-28,Male,37,South,Standard,581,1,2025-07-20,0
C004379,2024-04-01,Female,50,South,Basic,486,1,2025-07-23,0
C004380,2023-03-17,Female,37,East,Standard,867,1,2025-07-30,0
C004381,2023-04-05,Female,47,North,Basic,848,1,2025-06-30,0
C004382,2023-12-24,Male,56,North,Standard,585,1,2025-06-07,0
C004383,2024-03-02,Male,39,South,Standard,516,1,2025-07-18,0
C004384,2024-04-07,Female,41,West,Basic,480,0,2025-03-12,1
C004385,2024-07-25,Male,44,East,Standard,371,1,2025-07-30,0
C004386,2023-10-09,Male,27,North,Premium,661,1,2025-05-04,0
C004387,2023-01-15,Unknown,22,North,Standard,928,1,2025-07-15,0
C004388,2023-05-08,Female,38,North,Basic,815,1,2025-07-29,0
C004389,2023-07-07,Male,30,South,Premium,755,1,2025-07-10,0
C004390,2023-06-10,Female,47,East,Basic,782,1,2025-05-06,0
C004391,2025-03-11,Female,40,North,Basic,142,1,2025-06-17,0
C004392,2024-03-07,Female,47,South,Basic,511,0,2025-02-25,1
C004393,2023-12-07,Female,24,East,Premium,602,0,2025-02-22,1
C004394,2024-08-11,Male,47,South,Basic,354,1,2025-07-25,0
C004395,2023-11-01,Female,18,North,Basic,638,0,2025-02-28,1
C004396,2024-05-01,Male,25,South,Premium,456,1,2025-06-03,0
C004397,2023-05-07,Male,43,South,Standard,816,0,2025-04-21,1
C004398,2024-10-22,Female,31,West,Standard,282,1,2025-06-14,0
C004399,2023-06-29,Female,32,West,Basic,763,1,2025-05-30,0
C004400,2024-05-07,Female,38,North,Basic,450,1,2025-07-23,0
C004401,2023-11-21,Female,51,North,Premium,618,1,2025-06-22,0
C004402,2025-03-09,Female,18,South,Standard,144,1,2025-07-25,0
C004403,2024-08-09,Female,49,South,Premium,356,1,2025-05-07,0
C004404,2024-12-29,Female,50,West,Premium,214,1,2025-07-25,0
C004405,2024-12-08,Male,31,South,Standard,235,1,2025-07-03,0
C004406,2024-09-24,Male,30,West,Basic,310,0,2025-04-24,1
C004407,2024-09-30,Male,35,South,Basic,304,1,2025-07-16,0
C004408,2023-08-16,Male,29,West,Basic,715,1,2025-06-20,0
C004409,2023-09-15,Female,40,East,Basic,685,1,2025-06-25,0
C004410,2023-10-28,Female,41,East,Premium,642,1,2025-07-18,0
C004411,2025-01-21,Unknown,21,South,Standard,191,1,2025-07-28,0
C004412,2023-09-28,Female,27,West,Premium,672,1,2025-07-18,0
C004413,2024-01-29,Female,25,North,Premium,549,1,2025-07-22,0
C004414,2025-02-05,Male,39,West,Premium,176,1,2025-07-20,0
C004415,2023-11-08,Male,45,East,Premium,631,1,2025-07-16,0
C004416,2024-04-16,Male,26,South,Standard,471,1,2025-05-26,0
C004417,2023-02-25,Female,45,West,Premium,887,0,2025-02-17,1
C004418,2023-06-14,Male,27,West,Standard,778,0,2025-01-13,1
C004419,2023-03-22,Female,44,West,Standard,862,1,2025-07-28,0
C004420,2024-01-31,Female,34,North,Standard,547,1,2025-07-09,0
C004421,2024-05-18,Male,32,West,Standard,439,1,2025-07-16,0
C004422,2024-05-11,Male,48,East,Basic,446,1,2025-05-10,0
C004423,2024-05-23,Female,54,East,Basic,434,0,2025-03-30,1
C004424,2023-10-07,Male,18,West,Basic,663,0,2024-11-29,1
C004425,2025-02-01,Female,42,North,Basic,180,1,2025-07-31,0
C004426,2024-11-15,Female,38,North,Standard,258,1,2025-06-14,0
